Common latitude,Authalic (mpmath),Authalic (old code),Authalic (new code),Diff. (old - new) E-10,Diff. (new - mpmath) E-10,Diff. (old - mpmath)E-10,Authalic inverse (old code),Authalic inverse (new code),Diff. (auth_inv_new - common)E-10,Diff. (auth_inv_old - common)E-10
-48.2,-48.07247537500477001147623069235819060460807084905855278599973949323746,-48.07247537500474,-48.07247537500477,0.0003000000000000000000000000000000000000000000000000000000016289692920168,0.0000001147623069235819060460807084905855278599973949323746057257785766386997,0.0003001147623069235819060460807084905855278599973949323746073547478686555,-48.19999999640068,-48.2,0.0,35.9931999999999999999999999999999999999999999999999999999999990014045
-48.1,-47.97242706370998913900423150357457888779543431188381369238426854148812,-47.972427063709965,-47.97242706370999,0.000250000000000000000000000000000000000000000000000000000001357474410014,-0.000008609957684964254211122045656881161863076157314585118755595368038855228,0.0002413900423150357457888779543431188381369238426854148812457621063711588,-48.09999999637065,-48.099999999999994,0.00005999999999999999999999999999999999999999999999999999999568928617004409,36.29349999999999999999999999999999999999999999999999999999999523070567
-48.0,-47.87238030779594551178550908240266703656303057384797763923893604249532,-47.87238030779596,-47.87238030779595,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00004488214490917597332963436969426152022360761063957504682221665417275237,-0.000144882144909175973329634369694261520223607610639575046822759643936758,-47.99999999634039,-48.0,0.0,36.59609999999999999999999999999999999999999999999999999999999815313679
-47.9,-47.77233510780184583077814750391951232283183427827902487756289189775988,-47.77233510780184,-47.772335107801844,0.00003999999999999999999999999999999999999999999999999999999905806898351243,0.0000183077814750391951232283183427827902487756289189775987599122165746437,0.00005830778147503919512322831834278279024877562891897759875897028555815612,-47.89999999630989,-47.89999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,36.90110000000000000000000000000000000000000000000000000000000251605303
-47.8,-47.67229146424789467352892337250196695906656325900183886821408135142559,-47.67229146424789,-47.6722914642479,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00005326471076627498033040933436740998161131785918648574408423363069555969,0.00004673528923372501966959066563259001838868214081351425591630935906844592,-47.79999999627914,-47.79999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,37.20859999999999999999999999999999999999999999999999999999999727117493
-47.7,-47.57224937763528964697788596390226181724665887548291341193374760821538,-47.5722493776353,-47.572249377635295,-0.00005000000000000000000000000000000000000000000000000000000027149488200281,-0.00005353022114036097738182753341124517086588066252391784619923618012280781,-0.0001035302211403609773818275334112451708658806625239178461995076750048106,-47.699999996248145,-47.699999999999996,0.00003999999999999999999999999999999999999999999999999999999905806898351243,37.51854999999999999999999999999999999999999999999999999999999953391143
-47.6,-47.47220884844621677382401101397283157968999297823175190484438222650971,-47.472208848446215,-47.472208848446215,0.0,0.00001773824011013972831579689992978231751904844382226509711588641076525752,0.00001773824011013972831579689992978231751904844382226509711588641076525752,-47.59999999621691,-47.59999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,37.83089999999999999999999999999999999999999999999999999999999744149844
-47.5,-47.37216987714384611243508144273056186424022993487816479016206982837123,-47.37216987714385,-47.372169877143854,0.00004000000000000000000000000000000000000000000000000000000485370359396152,-0.00007887564918557269438135759770065121835209837930171628768308504980919346,-0.00003887564918557269438135759770065121835209837930171628767823134621523194,-47.49999999618543,-47.5,0.0,38.14570000000000000000000000000000000000000000000000000000000285670006
-47.4,-47.27213246417232761028202042329260740842979011823043886368801630106584,-47.27213246417233,-47.27213246417233,0.0,-0.00002389717979576707392591570209881769561136311983698934164389134303326515,-0.00002389717979576707392591570209881769561136311983698934164389134303326515,-47.39999999615372,-47.4,0.0,38.46280000000000000000000000000000000000000000000000000000000337376242
-47.3,-47.17209660995678719087497816056148486875837849683964317958505561625887,-47.17209660995677,-47.172096609956796,0.0002600000000000000000000000000000000000000000000000000000025709003085044,-0.000088091250218394385151312416215031603568204149443837411309580318041218,0.0001719087497816056148486875837849683964317958505561625886929905822672864,-47.29999999612173,-47.3,0.0,38.78270000000000000000000000000000000000000000000000000000000170763434
-47.2,-47.07206231490332307417555357273048965732112234169690308893663056974177,-47.0720623149033,-47.072062314903334,0.0003400000000000000000000000000000000000000000000000000000006870382755293,-0.00010925824446427269510342678877658303096911063369430258228997856469316,0.0002307417555357273048965732112234169690308893663056974177107084735823693,-47.19999999608952,-47.19999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,39.10480000000000000000000000000000000000000000000000000000000039601184
-47.1,-46.97202957939900233045661580784056983592209329169589300152848380485772,-46.972029579399,-46.972029579399006,0.00005999999999999999999999999999999999999999999999999999999568928617004409,-0.00003669543384192159430164077906708304106998471516195142282156893081355856,0.00002330456615807840569835922093291695893001528483804857717412035535648553,-47.09999999605706,-47.1,0.0,39.42939999999999999999999999999999999999999999999999999999999527222962
-47.0,-46.8719984038118576675782782156398342635795294857657890600605362065161,-46.871998403811816,-46.871998403811865,0.0004900000000000000000000000000000000000000000000000000000015015229215377,-0.00007332421721784360165736420470514234210939939463793483896659931578477857,0.0004166757827821563983426357952948576578906006053620651610349022071367591,-46.99999999602436,-47.0,0.0,39.75639999999999999999999999999999999999999999999999999999999738456712
-46.9,-46.77196878849088445164566906954392361697632186571291322824707397790789,-46.77196878849084,-46.77196878849089,0.0005000000000000000000000000000000000000000000000000000000027149488200281,-0.00005548354330930456076383023678134287086771752926022092109363107091029298,0.0004445164566906954392361697632186571291322824707397790789090838779097351,-46.89999999599141,-46.9,0.0,40.0859000000000000000000000000000000000000000000000000000000014803795
-46.8,-46.67194073376603796101123903200996105371281006091834498412500951426642,-46.67194073376603,-46.671940733766036,0.00006000000000000000000000000000000000000000000000000000000148492078049319,0.00001961011239032009961053712810060918344984125009514266416688175669765452,0.00007961011239032009961053712810060918344984125009514266416836667747814771,-46.79999999595821,-46.79999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,40.41789999999999999999999999999999999999999999999999999999999596839754
-46.7,-46.57191423994823087358144511633210709794613384394974709452818164313304,-46.5719142399482,-46.57191423994824,0.0004000000000000000000000000000000000000000000000000000000021719590560224,-0.00009126418554883667892902053866156050252905471818356866964282684911718611,0.0003087358144511633210709794613384394974709452818164313303593451099388363,-46.69999999592477,-46.699999999999996,0.00003999999999999999999999999999999999999999999999999999999905806898351243,40.75230000000000000000000000000000000000000000000000000000000348816991
-46.6,-46.47188930732933098738475475572878947961678413176145544423930259534309,-46.471889307329356,-46.471889307329334,-0.000220000000000000000000000000000000000000000000000000000003512831324992,-0.00003012615245244271210520383215868238544555760697404656907049219995033171,-0.0002501261524524427121052038321586823854455576069740465690740050312753237,-46.59999999589109,-46.6,0.0,41.08909999999999999999999999999999999999999999999999999999999506152357
-46.5,-46.37186593618215917435502158337851151984895122160927748857174948925973,-46.37186593618215,-46.371865936182154,0.00003999999999999999999999999999999999999999999999999999999905806898351243,0.00005174355021583378511519848951221609277488571749489259728790214261991181,0.00009174355021583378511519848951221609277488571749489259728696021160342423,-46.499999995857166,-46.50000000000001,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,41.42833999999999999999999999999999999999999999999999999999999872470055
-46.4,-46.27184412676048756728139669130254584421227351495068527435547280440154,-46.271844126760456,-46.27184412676049,0.0003400000000000000000000000000000000000000000000000000000006870382755293,-0.00002432718603308697454155787726485049314725644527195598462607133658265662,0.0003156728139669130254584421227351495068527435547280440153746157016928726,-46.39999999582298,-46.4,0.0,41.77020000000000000000000000000000000000000000000000000000000154555936
-46.3,-46.17182387929903797987305550798992977228522829342269884643333571867238,-46.171823879299026,-46.171823879299026,0.0,0.0001197987305550798992977228522829342269884643333571867237608918499732131,0.0001197987305550798992977228522829342269884643333571867237608918499732131,-46.299999995788575,-46.300000000000004,-0.00003999999999999999999999999999999999999999999999999999999905806898351243,42.11424999999999999999999999999999999999999999999999999999999771186324
-46.2,-46.07180519401348055988414105048511194525459692724625101187858109982756,-46.071805194013486,-46.071805194013486,0.0,-0.0000544011585894951488805474540307275374898812141890017243995535220774258,-0.0000544011585894951488805474540307275374898812141890017243995535220774258,-46.19999999575391,-46.199999999999996,0.00003999999999999999999999999999999999999999999999999999999905806898351243,42.46090000000000000000000000000000000000000000000000000000000220026638
